CustomerID,ProductStockCode,ProductDescription,RecommendationScore,Rank,AveragePrice,ProductCategory
12418.0,22417,PACK OF 60 SPACEBOY CAKE CASES,34.55172581473206,5,0.55,PACK
12420.0,82583,HOT BATHS METAL SIGN,39.94523001094107,1,2.1,HOT
12420.0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32.27234994388176,2,2.55,WHITE
12420.0,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,24.781389630263885,3,2.55,PAPER
12420.0,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,24.781389630263885,4,2.55,PAPER
12420.0,48138,DOORMAT UNION FLAG,22.26124831193196,5,7.95,DOORMAT
12421.0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,39.70377928722071,1,2.55,WHITE
12421.0,21390,FILIGRIS HEART WITH BUTTERFLY,16.479071410945696,2,1.25,FILIGRIS
12421.0,22477,WATERING CAN GARDEN MARKER,13.732559509121414,3,1.25,WATERING
12421.0,22969,HOMEMADE JAM SCENTED CANDLES,11.749236847200649,4,1.45,HOMEMADE
12421.0,22138,BAKING SET 9 PIECE RETROSPOT ,11.225826713592701,5,4.95,BAKING
12422.0,22692,DOORMAT WELCOME TO OUR HOME,69.22487594878322,1,7.95,DOORMAT
12422.0,22722,SET OF 6 SPICE TINS PANTRY DESIGN,66.76354702615983,2,3.95,SET
12422.0,23245,SET OF 3 REGENCY CAKE TINS,53.261315628953035,3,4.95,SET
12422.0,23237,SET OF 4 KNICK KNACK TINS LEAVES ,51.072575144435625,4,4.15,SET
12422.0,22666,RECIPE BOX PANTRY YELLOW DESIGN,49.53424456779599,5,2.95,RECIPE
12423.0,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,20.91023417229792,1,3.75,RED
12423.0,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,20.91023417229792,2,3.75,BLUE
12423.0,22634,CHILDS BREAKFAST SET SPACEBOY ,20.68828206110645,3,9.95,CHILDS
12423.0,22635,CHILDS BREAKFAST SET DOLLY GIRL ,20.68828206110645,4,9.95,CHILDS
12423.0,22551,PLASTERS IN TIN SPACEBOY,20.39361473439104,5,1.65,PLASTERS
12424.0,21621,VINTAGE UNION JACK BUNTING,367.9286587431062,1,8.5,VINTAGE
12424.0,47590A,BLUE HAPPY BIRTHDAY BUNTING,110.94068204627328,2,5.45,BLUE
12424.0,47566B,TEA TIME PARTY BUNTING,88.24062687845205,3,4.65,TEA
12424.0,47590B,PINK HAPPY BIRTHDAY BUNTING,39.77410138962199,4,5.45,PINK
12424.0,71459,HANGING JAM JAR T-LIGHT HOLDER,9.126495242985195,5,0.72,HANGING
12425.0,22423,REGENCY CAKESTAND 3 TIER,82.84515084383406,1,10.95,REGENCY
12425.0,22111,SCOTTIE DOG HOT WATER BOTTLE,37.033516528631026,2,4.95,SCOTTIE
12425.0,23322,LARGE WHITE HEART OF WICKER,36.646301278415805,3,2.95,LARGE
12425.0,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,25.970007982257982,4,1.06,ANTIQUE
12425.0,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,25.490602285940835,5,7.95,15CM
12426.0,21232,STRAWBERRY CERAMIC TRINKET BOX,65.26985981468185,1,1.25,STRAWBERRY
12426.0,20750,RED RETROSPOT MINI CASES,41.720244962516524,2,7.95,RED
12426.0,22740,POLKADOT PEN,18.26320515593395,3,0.85,POLKADOT
12426.0,23320,GIANT 50'S CHRISTMAS CRACKER,14.948331256125295,4,2.89,GIANT
12426.0,21794,CLASSIC FRENCH STYLE BASKET NATURAL,13.620740129572068,5,6.75,CLASSIC
12427.0,85099B,JUMBO BAG RED RETROSPOT,33.80976974253549,1,1.65,JUMBO
12427.0,22468,BABUSHKA LIGHTS STRING OF 10,33.498039339588644,2,6.75,BABUSHKA
12427.0,22138,BAKING SET 9 PIECE RETROSPOT ,31.924571804249236,3,4.95,BAKING
12427.0,22940,FELTCRAFT CHRISTMAS FAIRY,31.264932467870434,4,4.25,FELTCRAFT
12427.0,22970,LONDON BUS COFFEE MUG,28.585453174203266,5,2.55,LONDON
12428.0,22828,REGENCY MIRROR WITH SHUTTERS,121.17013934670541,1,165.0,REGENCY
12428.0,22423,REGENCY CAKESTAND 3 TIER,114.94500610244623,2,10.95,REGENCY
12428.0,22656,VINTAGE BLUE KITCHEN CABINET,85.56183751825473,3,125.0,VINTAGE
12428.0,22655,VINTAGE RED KITCHEN CABINET,85.56183751825473,4,295.0,VINTAGE
12428.0,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,64.86764581830852,5,9.95,NOVELTY
12429.0,79321,CHILLI LIGHTS,1601.803174690298,1,3.82,CHILLI
12429.0,23313,VINTAGE CHRISTMAS BUNTING,68.93519139903474,2,4.95,VINTAGE
12429.0,21218,RED SPOTTY BISCUIT TIN,47.00126686297823,3,3.75,RED
12429.0,22722,SET OF 6 SPICE TINS PANTRY DESIGN,36.06892322553077,4,3.95,SET
12429.0,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,34.46759569951737,5,4.15,SET
12430.0,22178,VICTORIAN GLASS HANGING T-LIGHT,336.521366318976,1,1.25,VICTORIAN
12430.0,82484,WOOD BLACK BOARD ANT WHITE FINISH,103.88627096358333,2,6.45,WOOD
12430.0,21326,AGED GLASS SILVER T-LIGHT HOLDER,73.03646516386306,3,0.65,AGED
12430.0,84946,ANTIQUE SILVER TEA GLASS ETCHED,67.05667937073403,4,1.25,ANTIQUE
12430.0,20846,ZINC HEART LATTICE T-LIGHT HOLDER,46.42385494896971,5,1.25,ZINC
12431.0,21578,WOODLAND DESIGN  COTTON TOTE BAG,31.98131918813102,1,2.25,WOODLAND
12431.0,22929,SCHOOL DESK AND CHAIR ,30.796825884866912,2,65.0,SCHOOL
12431.0,22823,CHEST NATURAL WOOD 20 DRAWERS,29.6123325816028,3,125.0,CHEST
12431.0,23319,BOX OF 6 MINI 50'S CRACKERS,25.70113868076303,4,2.49,BOX
12431.0,22083,PAPER CHAIN KIT RETROSPOT,25.15863776132974,5,2.95,PAPER
12432.0,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,20.560858532429805,1,3.75,BLUE
12432.0,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,20.560858532429805,2,3.75,PINK
12432.0,21933,PINK VINTAGE PAISLEY PICNIC BAG,17.00004341273,3,2.95,PINK
12432.0,35923,CANDY HEART HANGING DECORATION,10.325471905812151,4,1.25,CANDY
12432.0,21754,HOME BUILDING BLOCK WORD,9.33086003751489,5,5.95,HOME
12433.0,22423,REGENCY CAKESTAND 3 TIER,33.57540585485361,1,10.95,REGENCY
12433.0,23485,BOTANICAL GARDENS WALL CLOCK ,17.780570755514294,2,25.0,BOTANICAL
12433.0,22191,IVORY DINER WALL CLOCK,17.606630688745486,3,8.5,IVORY
12433.0,23007, SPACEBOY BABY GIFT SET,16.194277190394775,4,14.95,SPACEBOY
12433.0,23009,I LOVE LONDON BABY GIFT SET,16.194277190394775,5,14.95,I
12434.0,22767,TRIPLE PHOTO FRAME CORNICE ,68.21695723482188,1,9.95,TRIPLE
12434.0,22423,REGENCY CAKESTAND 3 TIER,27.12258393963277,2,10.95,REGENCY
12434.0,85099C,JUMBO  BAG BAROQUE BLACK WHITE,26.738304845809584,3,1.95,JUMBO
12434.0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,22.753269027443732,4,2.55,WHITE
12434.0,84879,ASSORTED COLOUR BIRD ORNAMENT,22.751536896323472,5,1.69,ASSORTED
12435.0,79321,CHILLI LIGHTS,53.29082930074325,1,3.82,CHILLI
12435.0,22795,SWEETHEART RECIPE BOOK STAND,49.73012204780853,2,6.75,SWEETHEART
12435.0,22423,REGENCY CAKESTAND 3 TIER,33.54809820685496,3,10.95,REGENCY
12435.0,22699,ROSES REGENCY TEACUP AND SAUCER ,31.048435987520673,4,2.95,ROSES
12435.0,22697,GREEN REGENCY TEACUP AND SAUCER,29.49601418814464,5,2.95,GREEN
12436.0,22423,REGENCY CAKESTAND 3 TIER,44.67803572373376,1,10.95,REGENCY
12436.0,22128,PARTY CONES CANDY ASSORTED,37.007444132256246,2,1.25,PARTY
12436.0,22669,RED BABY BUNTING ,34.17848194692787,3,2.95,RED
12436.0,21621,VINTAGE UNION JACK BUNTING,22.785654631285247,4,8.5,VINTAGE
12436.0,23236,DOILEY STORAGE TIN,17.200164822976017,5,2.89,DOILEY
12437.0,85099B,JUMBO BAG RED RETROSPOT,66.58013775254354,1,1.65,JUMBO
12437.0,21931,JUMBO STORAGE BAG SUKI,33.29006887627177,2,1.95,JUMBO
12437.0,47590B,PINK HAPPY BIRTHDAY BUNTING,29.508705193894542,3,5.45,PINK
12437.0,20712,JUMBO BAG WOODLAND ANIMALS,27.62367417392764,4,1.95,JUMBO
12437.0,23202,JUMBO BAG VINTAGE LEAF,22.665578809376527,5,2.08,JUMBO
12438.0,21888,BINGO SET,62.53787995863328,1,3.75,BINGO
12438.0,21912,VINTAGE SNAKES & LADDERS,58.16770300494528,2,3.75,VINTAGE
12438.0,22550,HOLIDAY FUN LUDO,58.16770300494528,3,3.75,HOLIDAY
12438.0,23077,DOUGHNUT LIP GLOSS ,50.85292553960421,4,1.25,DOUGHNUT
12438.0,23084,RABBIT NIGHT LIGHT,50.064747181449796,5,2.08,RABBIT
12441.0,47566,PARTY BUNTING,46.62157953580122,1,4.65,PARTY
12441.0,22961,JAM MAKING SET PRINTED,25.057140414129428,2,1.45,JAM
12441.0,20829,GLITTER HANGING BUTTERFLY STRING,24.286826186308485,3,2.1,GLITTER
12441.0,23581,JUMBO BAG PAISLEY PARK,20.84225815797405,4,1.79,JUMBO
12441.0,23203,JUMBO BAG DOILEY PATTERNS,20.84225815797405,5,2.08,JUMBO
12442.0,22423,REGENCY CAKESTAND 3 TIER,24.74550645177551,1,10.95,REGENCY
12442.0,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,21.471239010583695,2,2.55,PAPER
12442.0,84988,SET OF 72 PINK HEART PAPER DOILIES,21.163469750658443,3,1.45,SET
12442.0,23245,SET OF 3 REGENCY CAKE TINS,11.425398384575715,4,4.95,SET
12442.0,23340,VINTAGE CHRISTMAS CAKE FRILL,9.369542805789234,5,1.65,VINTAGE
12444.0,82486,WOOD S/3 CABINET ANT WHITE FINISH,29.05347716027362,1,6.95,WOOD
12444.0,82483,WOOD 2 DRAWER CABINET WHITE FINISH,27.59035241119509,2,4.95,WOOD
12444.0,85099B,JUMBO BAG RED RETROSPOT,22.05693924520734,3,1.65,JUMBO
12444.0,23065,LARGE DECO JEWELLERY STAND,18.936245917932126,4,12.5,LARGE
12444.0,23084,RABBIT NIGHT LIGHT,18.380782704339452,5,2.08,RABBIT
12445.0,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,91.24613478268242,1,1.06,ANTIQUE
12445.0,72741,GRAND CHOCOLATECANDLE,42.157913426180436,2,1.45,GRAND
12445.0,84949,SILVER HANGING T-LIGHT HOLDER,29.783604825207902,3,1.65,SILVER
12445.0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,29.175510178380335,4,2.55,WHITE
12445.0,22178,VICTORIAN GLASS HANGING T-LIGHT,28.757061842036297,5,1.25,VICTORIAN
12446.0,POST,POSTAGE,50.842746927742525,1,18.0,POSTAGE
12446.0,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,49.99536781228016,2,2.95,ROUND
12446.0,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,37.49652585921012,3,2.95,ROUND
12446.0,22551,PLASTERS IN TIN SPACEBOY,34.95438851282299,4,1.65,PLASTERS
12446.0,22556,PLASTERS IN TIN CIRCUS PARADE ,34.95438851282299,5,1.65,PLASTERS
12447.0,22180,RETROSPOT LAMP,29.80566196868129,1,9.95,RETROSPOT
12447.0,20725,LUNCH BAG RED RETROSPOT,29.790781244267848,2,1.65,LUNCH
12447.0,22197,SMALL POPCORN HOLDER,26.998269262515976,3,0.72,SMALL
12447.0,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,26.787660719425645,4,0.64,SET/20
12447.0,22947,WOODEN ADVENT CALENDAR RED,25.25132242788259,5,16.95,WOODEN
12448.0,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,186.54401814849876,1,165.0,RUSTIC
12448.0,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,56.71449565822594,2,2.95,ROUND
12448.0,22423,REGENCY CAKESTAND 3 TIER,47.17043351468292,3,10.95,REGENCY
12448.0,22083,PAPER CHAIN KIT RETROSPOT,46.87849651526347,4,2.95,PAPER
12448.0,23298,SPOTTY BUNTING,42.455673439293626,5,4.95,SPOTTY
12449.0,M,Manual,390.07859688018,1,1.25,Manual
12449.0,21232,STRAWBERRY CERAMIC TRINKET BOX,34.402642929808366,2,1.25,STRAWBERRY
12449.0,22634,CHILDS BREAKFAST SET SPACEBOY ,25.23475763264301,3,9.95,CHILDS
12449.0,22556,PLASTERS IN TIN CIRCUS PARADE ,19.69163144611194,4,1.65,PLASTERS
12449.0,23084,RABBIT NIGHT LIGHT,18.158880869318992,5,2.08,RABBIT
12450.0,82582,AREA PATROLLED METAL SIGN,327.81127179328354,1,2.1,AREA
12450.0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,276.1293145285767,2,2.55,WHITE
12450.0,47566,PARTY BUNTING,272.13200249928843,3,4.65,PARTY
12450.0,23300,GARDENERS KNEELING PAD CUP OF TEA ,157.02005800257217,4,1.45,GARDENERS
12450.0,23301,GARDENERS KNEELING PAD KEEP CALM ,151.12611500698404,5,1.65,GARDENERS
12451.0,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,73.73133823156488,1,2.95,ROUND
12451.0,22383,LUNCH BAG SUKI  DESIGN ,73.37756320910096,2,1.65,LUNCH
12451.0,23084,RABBIT NIGHT LIGHT,67.84434184714614,3,2.08,RABBIT
12451.0,23209,LUNCH BAG DOILEY PATTERN ,67.79081027896282,4,1.65,LUNCH
12451.0,22384,LUNCH BAG PINK POLKADOT,51.09455750186059,5,1.65,LUNCH
12452.0,21137,BLACK RECORD COVER FRAME,39.49402554188652,1,3.39,BLACK
12452.0,22138,BAKING SET 9 PIECE RETROSPOT ,21.14918002326219,2,4.95,BAKING
12452.0,22818,CARD CHRISTMAS VILLAGE,19.975925782422667,3,0.42,CARD
12452.0,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,17.202536152752362,4,1.65,BUNDLE
12452.0,21915,RED  HARMONICA IN BOX ,16.389618564544495,5,1.25,RED
12453.0,POST,POSTAGE,36.72918869726968,1,18.0,POSTAGE
12453.0,20829,GLITTER HANGING BUTTERFLY STRING,23.652579809421212,2,2.1,GLITTER
12453.0,23581,JUMBO BAG PAISLEY PARK,21.427401185023104,3,1.79,JUMBO
12453.0,23203,JUMBO BAG DOILEY PATTERNS,21.427401185023104,4,2.08,JUMBO
12453.0,47566,PARTY BUNTING,17.606055647614287,5,4.65,PARTY
12454.0,21843,RED RETROSPOT CAKE STAND,597.5164132850498,1,10.95,RED
12454.0,22804,CANDLEHOLDER PINK HANGING HEART,312.21578351831437,2,2.95,CANDLEHOLDER
12454.0,22114,HOT WATER BOTTLE TEA AND SYMPATHY,230.989694518014,3,3.45,HOT
12454.0,22752,SET 7 BABUSHKA NESTING BOXES,176.48650817106687,4,7.65,SET
12454.0,22197,SMALL POPCORN HOLDER,173.02598840300672,5,0.72,SMALL
12455.0,23310,BUBBLEGUM RING ASSORTED,25.470590565732785,1,0.42,BUBBLEGUM
12455.0,22423,REGENCY CAKESTAND 3 TIER,14.945428817779671,2,10.95,REGENCY
12455.0,22992,REVOLVER WOODEN RULER ,14.915210691645322,3,1.95,REVOLVER
12455.0,21207,SKULL AND CROSSBONES  GARLAND ,12.620562892930657,4,1.65,SKULL
12455.0,21932,SCANDINAVIAN PAISLEY PICNIC BAG,11.949326313448847,5,2.95,SCANDINAVIAN
12456.0,22158,3 HEARTS HANGING DECORATION RUSTIC,55.89371551796008,1,2.95,3
12456.0,23355,HOT WATER BOTTLE KEEP CALM,51.03854107678134,2,4.95,HOT
12456.0,47566,PARTY BUNTING,38.31344590996803,3,4.65,PARTY
12456.0,21137,BLACK RECORD COVER FRAME,35.757504078032035,4,3.39,BLACK
12456.0,23200,JUMBO BAG PEARS,33.662542792172566,5,2.08,JUMBO
12457.0,22371,AIRLINE BAG VINTAGE TOKYO 78,117.9212373580717,1,4.25,AIRLINE
12457.0,20749,ASSORTED COLOUR MINI CASES,93.81200154389978,2,7.95,ASSORTED
12457.0,22726,ALARM CLOCK BAKELIKE GREEN,86.17900404295257,3,3.75,ALARM
12457.0,79160,HEART SHAPE WIRELESS DOORBELL,66.57943626632678,4,2.1,HEART
12457.0,22374,AIRLINE BAG VINTAGE JET SET RED,58.355497023370745,5,4.25,AIRLINE
12458.0,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,47.30026381058447,1,1.25,CLEAR
12458.0,22470,HEART OF WICKER LARGE,38.29963614305612,2,2.55,HEART
12458.0,22777,GLASS BELL JAR LARGE,35.675079072096615,3,8.5,GLASS
12458.0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,34.24654793576582,4,2.55,WHITE
12458.0,84879,ASSORTED COLOUR BIRD ORNAMENT,24.719316494732684,5,1.69,ASSORTED
12461.0,22634,CHILDS BREAKFAST SET SPACEBOY ,86.37349775856765,1,9.95,CHILDS
12461.0,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,61.032341196242065,2,2.95,ROUND
12461.0,85099B,JUMBO BAG RED RETROSPOT,48.56157454313422,3,1.65,JUMBO
12461.0,22453,MEASURING TAPE BABUSHKA BLUE,46.00522142528449,4,2.95,MEASURING
12461.0,23084,RABBIT NIGHT LIGHT,44.23798753216354,5,2.08,RABBIT
12462.0,22470,HEART OF WICKER LARGE,65.51734315447176,1,2.55,HEART
12462.0,22106,MIRROR MOSAIC HURRICANE LAMP ,48.37769604294889,2,6.75,MIRROR
12462.0,22424,ENAMEL BREAD BIN CREAM,40.21987309696698,3,10.95,ENAMEL
12462.0,85066,CREAM SWEETHEART MINI CHEST,26.964313338298897,4,12.75,CREAM
12462.0,22469,HEART OF WICKER SMALL,26.629596342740697,5,1.45,HEART
12463.0,23007, SPACEBOY BABY GIFT SET,65.48248927463642,1,14.95,SPACEBOY
12463.0,23008,DOLLY GIRL BABY GIFT SET,65.48248927463642,2,14.95,DOLLY
12463.0,22112,CHOCOLATE HOT WATER BOTTLE,64.85724092900267,3,4.95,CHOCOLATE
12463.0,22111,SCOTTIE DOG HOT WATER BOTTLE,64.85724092900267,4,4.95,SCOTTIE
12463.0,22120,WELCOME  WOODEN BLOCK LETTERS,55.480692310645,5,9.95,WELCOME
12464.0,23300,GARDENERS KNEELING PAD CUP OF TEA ,256.1353941476153,1,1.45,GARDENERS
12464.0,23284,DOORMAT KEEP CALM AND COME IN,183.7327757997927,2,6.75,DOORMAT
12464.0,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,104.66222140169798,3,2.55,FAIRY
12464.0,22840,ROUND CAKE TIN VINTAGE RED,81.8455627276288,4,7.95,ROUND
12464.0,22826,LOVE SEAT ANTIQUE WHITE METAL,64.22899499069942,5,175.0,LOVE
12465.0,21232,STRAWBERRY CERAMIC TRINKET BOX,59.26364034183507,1,1.25,STRAWBERRY
12465.0,22334,DINOSAUR PARTY BAG + STICKER SET,24.281673117478416,2,1.65,DINOSAUR
12465.0,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,20.154256440873414,3,2.55,FAIRY
12465.0,21257,VICTORIAN SEWING BOX MEDIUM,20.137402507668053,4,7.95,VICTORIAN
12465.0,22120,WELCOME  WOODEN BLOCK LETTERS,18.902561787858218,5,9.95,WELCOME
12468.0,23084,RABBIT NIGHT LIGHT,156.89810797101012,1,2.08,RABBIT
12468.0,22423,REGENCY CAKESTAND 3 TIER,90.99693423130319,2,10.95,REGENCY
12468.0,21116,OWL DOORSTOP,41.751534529656766,3,4.95,OWL
12468.0,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,41.079093141439984,4,4.95,SET
12468.0,22941,CHRISTMAS LIGHTS 10 REINDEER,33.08979426592843,5,8.5,CHRISTMAS
