CustomerID,TotalSpending,TotalOrders,TotalItems,AvgOrderValue,Cluster,Segment
13748.0,948.25,5,439,189.65,0,Regular Shoppers
13750.0,1647.26,5,516,329.452,0,Regular Shoppers
13751.0,296.25,1,152,296.25,0,Regular Shoppers
13752.0,1186.28,6,876,197.71333333333334,0,Regular Shoppers
13753.0,741.26,1,512,741.26,0,Regular Shoppers
13754.0,282.59999999999997,2,214,141.29999999999998,0,Regular Shoppers
13755.0,2161.35,9,1264,240.14999999999998,0,Regular Shoppers
13756.0,5189.52,14,3188,370.68,3,High Value Frequent
13758.0,3190.55,7,1844,455.79285714285714,0,Regular Shoppers
13759.0,659.4100000000001,2,287,329.70500000000004,0,Regular Shoppers
13760.0,286.79,2,197,143.395,0,Regular Shoppers
13761.0,1070.65,2,642,535.325,0,Regular Shoppers
13762.0,306.72,1,272,306.72,0,Regular Shoppers
13763.0,1714.96,1,728,1714.96,0,Regular Shoppers
13764.0,1521.76,3,932,507.25333333333333,0,Regular Shoppers
13767.0,17220.36,37,7322,465.41513513513513,3,High Value Frequent
13769.0,2796.51,10,1163,279.651,0,Regular Shoppers
13771.0,2634.45,4,1477,658.6125,0,Regular Shoppers
13772.0,1132.13,3,546,377.3766666666667,0,Regular Shoppers
13774.0,345.0,1,192,345.0,0,Regular Shoppers
13777.0,25977.16,33,12897,787.1866666666666,3,High Value Frequent
13778.0,178.7,1,70,178.7,0,Regular Shoppers
13780.0,360.01,2,318,180.005,0,Regular Shoppers
13781.0,127.84,1,30,127.84,0,Regular Shoppers
13782.0,912.0,6,371,152.0,0,Regular Shoppers
13784.0,2462.79,11,2493,223.89,0,Regular Shoppers
13786.0,230.39999999999998,1,136,230.39999999999998,0,Regular Shoppers
13787.0,309.04,2,337,154.52,0,Regular Shoppers
13790.0,348.8,1,748,348.8,0,Regular Shoppers
13791.0,1516.0,2,1200,758.0,0,Regular Shoppers
13792.0,195.55,2,92,97.775,0,Regular Shoppers
13798.0,37153.85,57,23948,651.8219298245614,3,High Value Frequent
13799.0,688.86,2,402,344.43,0,Regular Shoppers
13800.0,558.32,1,331,558.32,0,Regular Shoppers
13801.0,324.8,1,168,324.8,0,Regular Shoppers
13802.0,4599.42,3,2572,1533.14,0,Regular Shoppers
13803.0,277.07,1,121,277.07,0,Regular Shoppers
13804.0,2635.79,7,1498,376.5414285714286,0,Regular Shoppers
13805.0,924.6,2,1900,462.3,0,Regular Shoppers
13806.0,256.38,1,56,256.38,0,Regular Shoppers
13807.0,112.6,1,36,112.6,0,Regular Shoppers
13808.0,1747.66,5,782,349.53200000000004,0,Regular Shoppers
13809.0,155.05,1,29,155.05,0,Regular Shoppers
13810.0,1499.01,3,312,499.67,0,Regular Shoppers
13811.0,814.5,3,68,271.5,0,Regular Shoppers
13812.0,539.0,3,333,179.66666666666666,0,Regular Shoppers
13813.0,1366.8600000000001,4,552,341.71500000000003,0,Regular Shoppers
13814.0,1579.12,2,864,789.56,0,Regular Shoppers
13815.0,4027.36,4,2560,1006.84,0,Regular Shoppers
13816.0,571.6700000000001,2,269,285.83500000000004,0,Regular Shoppers
13817.0,382.98,2,211,191.49,0,Regular Shoppers
13819.0,1140.35,3,1109,380.1166666666666,0,Regular Shoppers
13821.0,385.64,2,153,192.82,0,Regular Shoppers
13822.0,632.0,2,611,316.0,0,Regular Shoppers
13823.0,957.66,2,439,478.83,0,Regular Shoppers
13824.0,1698.94,5,768,339.788,0,Regular Shoppers
13826.0,189.5,1,82,189.5,0,Regular Shoppers
13827.0,412.05,3,141,137.35,0,Regular Shoppers
13828.0,209.49,1,311,209.49,0,Regular Shoppers
13831.0,2202.99,6,745,367.16499999999996,0,Regular Shoppers
13832.0,52.199999999999996,1,28,52.199999999999996,0,Regular Shoppers
13833.0,384.8,1,118,384.8,0,Regular Shoppers
13835.0,834.57,4,442,208.6425,0,Regular Shoppers
13837.0,271.24,2,183,135.62,0,Regular Shoppers
13838.0,691.73,4,263,172.9325,0,Regular Shoppers
13841.0,85.0,1,100,85.0,0,Regular Shoppers
13842.0,3385.62,9,1768,376.18,0,Regular Shoppers
13844.0,361.62,1,196,361.62,0,Regular Shoppers
13845.0,312.98,1,182,312.98,0,Regular Shoppers
13846.0,865.0600000000001,3,388,288.35333333333335,0,Regular Shoppers
13848.0,1255.0,3,3700,418.3333333333333,0,Regular Shoppers
13849.0,1537.95,2,1016,768.975,0,Regular Shoppers
13850.0,1595.48,1,944,1595.48,0,Regular Shoppers
13851.0,2651.46,3,1705,883.82,0,Regular Shoppers
13853.0,1090.14,1,312,1090.14,0,Regular Shoppers
13854.0,8109.5199999999995,25,2296,324.38079999999997,3,High Value Frequent
13856.0,388.5,3,494,129.5,0,Regular Shoppers
13858.0,216.17,1,75,216.17,0,Regular Shoppers
13859.0,201.16,1,129,201.16,0,Regular Shoppers
13860.0,1245.9,5,591,249.18,0,Regular Shoppers
13862.0,2209.36,8,1688,276.17,0,Regular Shoppers
13863.0,305.78,1,224,305.78,0,Regular Shoppers
13865.0,501.56,4,204,125.39,0,Regular Shoppers
13866.0,145.67000000000002,1,57,145.67000000000002,0,Regular Shoppers
13867.0,1015.29,3,513,338.43,0,Regular Shoppers
13868.0,3192.54,2,1964,1596.27,0,Regular Shoppers
13869.0,3104.95,4,1721,776.2375,0,Regular Shoppers
13870.0,2770.94,8,1325,346.3675,0,Regular Shoppers
13871.0,6403.25,13,2806,492.5576923076923,3,High Value Frequent
13873.0,389.6,3,140,129.86666666666667,0,Regular Shoppers
13874.0,540.45,1,180,540.45,0,Regular Shoppers
13875.0,1786.79,5,1316,357.358,0,Regular Shoppers
13876.0,122.7,1,36,122.7,0,Regular Shoppers
13877.0,117.24,1,108,117.24,0,Regular Shoppers
13878.0,1281.53,1,475,1281.53,0,Regular Shoppers
13880.0,3219.77,13,1842,247.67461538461538,0,Regular Shoppers
13881.0,17159.52,20,10118,857.976,3,High Value Frequent
13882.0,1191.13,5,953,238.22600000000003,0,Regular Shoppers
13883.0,2674.48,5,1436,534.896,0,Regular Shoppers
13884.0,787.6,5,300,157.52,0,Regular Shoppers
13885.0,506.8,2,182,253.4,0,Regular Shoppers
13886.0,243.56,1,126,243.56,0,Regular Shoppers
13887.0,349.55,1,147,349.55,0,Regular Shoppers
13888.0,605.63,2,258,302.815,0,Regular Shoppers
13889.0,416.90000000000003,1,146,416.90000000000003,0,Regular Shoppers
13890.0,1883.8100000000002,10,831,188.38100000000003,0,Regular Shoppers
13892.0,632.97,4,983,158.2425,0,Regular Shoppers
13893.0,821.1,1,190,821.1,0,Regular Shoppers
13894.0,564.62,3,354,188.20666666666668,0,Regular Shoppers
13895.0,2593.07,4,1365,648.2675,0,Regular Shoppers
13897.0,311.16,1,200,311.16,0,Regular Shoppers
13898.0,155.93,1,133,155.93,0,Regular Shoppers
13899.0,388.52,2,156,194.26,0,Regular Shoppers
13900.0,740.95,3,430,246.98333333333335,0,Regular Shoppers
13901.0,2867.2,5,1739,573.4399999999999,0,Regular Shoppers
13904.0,332.64,2,332,166.32,0,Regular Shoppers
13908.0,2369.55,4,1478,592.3875,0,Regular Shoppers
13911.0,2580.91,9,2731,286.7677777777778,0,Regular Shoppers
13914.0,626.45,2,380,313.225,0,Regular Shoppers
13917.0,272.04,2,228,136.02,0,Regular Shoppers
13918.0,1212.8400000000001,2,1140,606.4200000000001,0,Regular Shoppers
13919.0,384.81,2,474,192.405,0,Regular Shoppers
13922.0,172.25,1,93,172.25,0,Regular Shoppers
13923.0,351.13,1,185,351.13,0,Regular Shoppers
13924.0,1838.8500000000001,6,1575,306.475,0,Regular Shoppers
13925.0,678.25,4,331,169.5625,0,Regular Shoppers
13926.0,223.85000000000002,1,104,223.85000000000002,0,Regular Shoppers
13927.0,348.99,1,214,348.99,0,Regular Shoppers
13928.0,464.57,4,129,116.1425,0,Regular Shoppers
13929.0,842.65,2,143,421.325,0,Regular Shoppers
13930.0,337.34,2,274,168.67,0,Regular Shoppers
13931.0,1237.53,2,725,618.765,0,Regular Shoppers
13932.0,307.4,1,72,307.4,0,Regular Shoppers
13933.0,608.7900000000001,2,205,304.39500000000004,0,Regular Shoppers
13934.0,922.1,1,390,922.1,0,Regular Shoppers
13936.0,376.58,1,330,376.58,0,Regular Shoppers
13937.0,158.85,1,123,158.85,0,Regular Shoppers
13938.0,71.66,1,70,71.66,0,Regular Shoppers
13939.0,568.55,3,847,189.51666666666665,0,Regular Shoppers
13940.0,839.14,4,516,209.785,0,Regular Shoppers
13941.0,5112.96,5,2364,1022.592,0,Regular Shoppers
13946.0,561.5699999999999,3,443,187.18999999999997,0,Regular Shoppers
13947.0,90.6,1,44,90.6,0,Regular Shoppers
13948.0,102.0,1,40,102.0,0,Regular Shoppers
13949.0,2427.32,6,2474,404.55333333333334,0,Regular Shoppers
13950.0,745.06,4,323,186.265,0,Regular Shoppers
13951.0,674.45,3,459,224.8166666666667,0,Regular Shoppers
13952.0,3251.071,2,1431,1625.5355,0,Regular Shoppers
13953.0,3515.68,7,2724,502.23999999999995,0,Regular Shoppers
13954.0,439.92,2,150,219.96,0,Regular Shoppers
13955.0,322.96,2,154,161.48,0,Regular Shoppers
13956.0,1026.42,5,491,205.28400000000002,0,Regular Shoppers
13959.0,598.2,3,357,199.4,0,Regular Shoppers
13960.0,230.22,2,142,115.11,0,Regular Shoppers
13962.0,169.55,2,87,84.775,0,Regular Shoppers
13963.0,664.54,4,460,166.135,0,Regular Shoppers
13967.0,80.7,1,42,80.7,0,Regular Shoppers
13969.0,9053.94,18,4542,502.99666666666667,3,High Value Frequent
13971.0,2758.26,8,1844,344.7825,0,Regular Shoppers
13972.0,190.25,2,187,95.125,0,Regular Shoppers
13973.0,264.7,1,109,264.7,0,Regular Shoppers
13974.0,413.59000000000003,1,249,413.59000000000003,0,Regular Shoppers
13975.0,2526.28,6,1732,421.0466666666667,0,Regular Shoppers
13976.0,357.98,1,154,357.98,0,Regular Shoppers
13978.0,196.79000000000002,2,315,98.39500000000001,0,Regular Shoppers
13979.0,869.87,1,639,869.87,0,Regular Shoppers
13980.0,200.14,1,172,200.14,0,Regular Shoppers
13982.0,1871.81,4,1136,467.9525,0,Regular Shoppers
13983.0,2603.43,12,1183,216.9525,0,Regular Shoppers
13984.0,920.51,5,679,184.102,0,Regular Shoppers
13985.0,7060.13,15,3445,470.67533333333336,3,High Value Frequent
13986.0,320.46,1,430,320.46,0,Regular Shoppers
13988.0,4147.96,6,3044,691.3266666666667,0,Regular Shoppers
13989.0,1266.08,2,1313,633.04,0,Regular Shoppers
13990.0,311.3,1,190,311.3,0,Regular Shoppers
13991.0,855.97,6,998,142.66166666666666,0,Regular Shoppers
13992.0,76.8,1,64,76.8,0,Regular Shoppers
13993.0,3466.36,9,900,385.1511111111111,0,Regular Shoppers
13994.0,2313.14,6,940,385.5233333333333,0,Regular Shoppers
13995.0,1393.69,5,879,278.738,0,Regular Shoppers
13999.0,3901.81,12,2243,325.1508333333333,0,Regular Shoppers
14000.0,635.66,1,710,635.66,0,Regular Shoppers
14001.0,2043.0800000000002,3,962,681.0266666666668,0,Regular Shoppers
14002.0,529.73,2,877,264.865,0,Regular Shoppers
14004.0,4582.64,7,2668,654.6628571428572,0,Regular Shoppers
14005.0,2874.72,5,2478,574.944,0,Regular Shoppers
14006.0,962.19,3,641,320.73,0,Regular Shoppers
14009.0,695.61,2,365,347.805,0,Regular Shoppers
14012.0,328.8,1,160,328.8,0,Regular Shoppers
14013.0,473.02,3,462,157.67333333333332,0,Regular Shoppers
14014.0,505.18,1,1076,505.18,0,Regular Shoppers
14015.0,917.34,1,378,917.34,0,Regular Shoppers
14016.0,4341.21,4,2125,1085.3025,0,Regular Shoppers
14019.0,1421.61,3,1037,473.86999999999995,0,Regular Shoppers
14020.0,642.8,2,441,321.4,0,Regular Shoppers
14021.0,631.9,3,192,210.63333333333333,0,Regular Shoppers
14022.0,440.0,1,487,440.0,0,Regular Shoppers
14023.0,584.07,2,345,292.035,0,Regular Shoppers
14024.0,327.7,2,150,163.85,0,Regular Shoppers
14027.0,104.82,1,62,104.82,0,Regular Shoppers
14029.0,467.66,2,198,233.83,0,Regular Shoppers
14030.0,2360.09,8,1479,295.01125,0,Regular Shoppers
14031.0,17286.86,19,5788,909.8347368421053,3,High Value Frequent
14032.0,2975.59,11,2032,270.5081818181818,0,Regular Shoppers
14034.0,651.8199999999999,3,423,217.2733333333333,0,Regular Shoppers
14035.0,1428.02,5,739,285.604,0,Regular Shoppers
14036.0,626.65,1,268,626.65,0,Regular Shoppers
14037.0,147.20000000000002,2,46,73.60000000000001,0,Regular Shoppers
14038.0,1560.38,3,965,520.1266666666667,0,Regular Shoppers
14039.0,152.2,1,92,152.2,0,Regular Shoppers
14040.0,3614.92,12,1554,301.24333333333334,0,Regular Shoppers
14041.0,141.41,1,94,141.41,0,Regular Shoppers
14044.0,652.82,4,308,163.205,0,Regular Shoppers
14045.0,1659.75,4,535,414.9375,0,Regular Shoppers
14046.0,154.99,1,460,154.99,0,Regular Shoppers
14047.0,1308.6100000000001,5,381,261.72200000000004,0,Regular Shoppers
14048.0,409.93,1,288,409.93,0,Regular Shoppers
14049.0,5681.72,4,3870,1420.43,0,Regular Shoppers
14050.0,746.36,2,689,373.18,0,Regular Shoppers
14051.0,15610.390000000001,23,3756,678.7126086956522,3,High Value Frequent
14052.0,225.36,1,89,225.36,0,Regular Shoppers
14053.0,260.25,2,215,130.125,0,Regular Shoppers
14054.0,92.46,1,62,92.46,0,Regular Shoppers
14055.0,725.6400000000001,1,216,725.6400000000001,0,Regular Shoppers
14056.0,8214.65,23,4273,357.1586956521739,3,High Value Frequent
14057.0,6217.96,17,4876,365.76235294117646,3,High Value Frequent
14059.0,183.6,1,128,183.6,0,Regular Shoppers
14060.0,6140.42,19,5386,323.18,3,High Value Frequent
14062.0,10464.85,12,5593,872.0708333333333,3,High Value Frequent
14064.0,1353.74,5,1788,270.748,0,Regular Shoppers
14066.0,152.55,1,45,152.55,0,Regular Shoppers
14067.0,374.7,2,361,187.35,0,Regular Shoppers
14068.0,265.85,1,73,265.85,0,Regular Shoppers
14071.0,1438.82,8,995,179.8525,0,Regular Shoppers
14073.0,151.04,1,130,151.04,0,Regular Shoppers
14075.0,942.26,3,754,314.08666666666664,0,Regular Shoppers
14076.0,122.47,1,81,122.47,0,Regular Shoppers
14077.0,499.41999999999996,5,268,99.88399999999999,0,Regular Shoppers
14078.0,1049.37,6,310,174.89499999999998,0,Regular Shoppers
14079.0,375.1,1,301,375.1,0,Regular Shoppers
14080.0,45.599999999999994,1,48,45.599999999999994,0,Regular Shoppers
14081.0,934.52,2,596,467.26,0,Regular Shoppers
14082.0,182.25,1,110,182.25,0,Regular Shoppers
14083.0,1018.43,9,732,113.15888888888888,0,Regular Shoppers
14085.0,4448.54,18,3184,247.14111111111112,3,High Value Frequent
14087.0,194.42,1,251,194.42,0,Regular Shoppers
14088.0,50491.81,13,12665,3883.9853846153846,3,High Value Frequent
14089.0,161.0,1,134,161.0,0,Regular Shoppers
14090.0,76.32000000000001,1,72,76.32000000000001,0,Regular Shoppers
14092.0,4076.91,14,2066,291.2078571428571,3,High Value Frequent
14093.0,442.85,1,406,442.85,0,Regular Shoppers
14096.0,65164.79,17,16352,3833.2229411764706,3,High Value Frequent
14098.0,147.35,1,104,147.35,0,Regular Shoppers
14099.0,3104.17,11,2179,282.1972727272727,0,Regular Shoppers
14100.0,194.9,1,64,194.9,0,Regular Shoppers
14101.0,5976.79,6,6942,996.1316666666667,0,Regular Shoppers
14102.0,1360.28,5,961,272.056,0,Regular Shoppers
14104.0,216.20999999999998,2,72,108.10499999999999,0,Regular Shoppers
14105.0,1266.23,1,800,1266.23,0,Regular Shoppers
14107.0,2703.23,7,1793,386.17571428571426,0,Regular Shoppers
14108.0,597.91,2,381,298.955,0,Regular Shoppers
14109.0,144.2,1,88,144.2,0,Regular Shoppers
14110.0,5683.15,12,2445,473.5958333333333,0,Regular Shoppers
14111.0,692.85,4,458,173.2125,0,Regular Shoppers
14112.0,2915.15,7,1651,416.45,0,Regular Shoppers
14113.0,1840.42,4,745,460.105,0,Regular Shoppers
14114.0,386.53,2,101,193.265,0,Regular Shoppers
14116.0,1382.74,5,707,276.548,0,Regular Shoppers
14117.0,90.0,1,72,90.0,0,Regular Shoppers
14121.0,2780.15,4,2082,695.0375,0,Regular Shoppers
14124.0,419.58000000000004,1,1618,419.58000000000004,0,Regular Shoppers
14125.0,2740.43,3,1640,913.4766666666666,0,Regular Shoppers
14126.0,706.1300000000001,3,508,235.3766666666667,0,Regular Shoppers
14127.0,709.71,3,321,236.57000000000002,0,Regular Shoppers
14128.0,637.5,2,564,318.75,0,Regular Shoppers
14129.0,1123.8600000000001,5,592,224.77200000000002,0,Regular Shoppers
14130.0,483.86,1,258,483.86,0,Regular Shoppers
14132.0,3586.0299999999997,11,3368,326.00272727272727,0,Regular Shoppers
14133.0,605.64,3,348,201.88,0,Regular Shoppers
14135.0,4690.31,15,3850,312.68733333333336,3,High Value Frequent
14138.0,982.3800000000001,2,610,491.19000000000005,0,Regular Shoppers
14139.0,415.82,1,510,415.82,0,Regular Shoppers
14140.0,935.05,2,811,467.525,0,Regular Shoppers
14141.0,915.13,4,355,228.7825,0,Regular Shoppers
14142.0,311.81,1,313,311.81,0,Regular Shoppers
14143.0,115.8,1,30,115.8,0,Regular Shoppers
14145.0,3742.2,4,756,935.55,0,Regular Shoppers
14146.0,4191.0,5,2437,838.2,0,Regular Shoppers
14147.0,483.4,2,108,241.7,0,Regular Shoppers
14148.0,157.2,1,16,157.2,0,Regular Shoppers
14149.0,446.62,1,218,446.62,0,Regular Shoppers
14150.0,658.64,2,496,329.32,0,Regular Shoppers
14152.0,621.29,2,711,310.645,0,Regular Shoppers
14154.0,1345.62,2,465,672.81,0,Regular Shoppers
14155.0,118.75,1,25,118.75,0,Regular Shoppers
14156.0,117379.63,55,57885,2134.175090909091,2,High Value Frequent
14157.0,432.88,2,284,216.44,0,Regular Shoppers
14158.0,507.66,1,781,507.66,0,Regular Shoppers
14159.0,4693.01,11,4408,426.6372727272728,0,Regular Shoppers
14161.0,1110.52,3,455,370.17333333333335,0,Regular Shoppers
14162.0,289.36,2,142,144.68,0,Regular Shoppers
14163.0,2445.91,4,893,611.4775,0,Regular Shoppers
14164.0,1631.77,2,1033,815.885,0,Regular Shoppers
14165.0,122.53999999999999,1,54,122.53999999999999,0,Regular Shoppers
14167.0,574.84,4,150,143.71,0,Regular Shoppers
14171.0,363.79,1,167,363.79,0,Regular Shoppers
14173.0,450.84,4,150,112.71,0,Regular Shoppers
14174.0,134.46,1,94,134.46,0,Regular Shoppers
14175.0,3222.3,3,1515,1074.1000000000001,0,Regular Shoppers
14176.0,576.9000000000001,4,209,144.22500000000002,0,Regular Shoppers
14177.0,559.41,4,205,139.8525,0,Regular Shoppers
14178.0,1620.93,7,1505,231.5614285714286,0,Regular Shoppers
14179.0,719.78,2,330,359.89,0,Regular Shoppers
14180.0,4748.52,25,719,189.94080000000002,3,High Value Frequent
14184.0,452.89,1,127,452.89,0,Regular Shoppers
14185.0,197.65,1,6,197.65,0,Regular Shoppers
14188.0,2054.36,6,1162,342.3933333333334,0,Regular Shoppers
14189.0,4654.08,15,3937,310.272,3,High Value Frequent
14191.0,4684.76,13,3662,360.36615384615385,3,High Value Frequent
14193.0,853.39,2,445,426.695,0,Regular Shoppers
14194.0,11349.52,21,5840,540.4533333333334,3,High Value Frequent
14195.0,1012.0,2,760,506.0,0,Regular Shoppers
14196.0,335.52,1,142,335.52,0,Regular Shoppers
14198.0,701.4,4,290,175.35,0,Regular Shoppers
14199.0,185.39999999999998,1,28,185.39999999999998,0,Regular Shoppers
14201.0,747.44,7,590,106.77714285714286,0,Regular Shoppers
14204.0,161.03,1,82,161.03,0,Regular Shoppers
14205.0,466.7,2,204,233.35,0,Regular Shoppers
14206.0,328.15999999999997,1,276,328.15999999999997,0,Regular Shoppers
14208.0,151.74,1,114,151.74,0,Regular Shoppers
14209.0,2073.43,6,691,345.57166666666666,0,Regular Shoppers
14210.0,1905.8400000000001,6,760,317.64000000000004,0,Regular Shoppers
14211.0,2241.1,9,1242,249.0111111111111,0,Regular Shoppers
14212.0,1070.48,1,1152,1070.48,0,Regular Shoppers
14214.0,1004.38,5,751,200.876,0,Regular Shoppers
14215.0,1789.72,6,1358,298.2866666666667,0,Regular Shoppers
14216.0,1839.3,4,594,459.825,0,Regular Shoppers
14217.0,2004.98,17,689,117.94,3,High Value Frequent
14218.0,169.48000000000002,1,160,169.48000000000002,0,Regular Shoppers
14219.0,89.94,1,78,89.94,0,Regular Shoppers
14220.0,632.4,2,272,316.2,0,Regular Shoppers
14221.0,3432.8,9,2191,381.4222222222222,0,Regular Shoppers
14222.0,683.17,1,607,683.17,0,Regular Shoppers
14223.0,991.13,3,585,330.37666666666667,0,Regular Shoppers
14224.0,1050.12,4,514,262.53,0,Regular Shoppers
14226.0,2232.19,5,1308,446.438,0,Regular Shoppers
14227.0,3350.96,10,1820,335.096,0,Regular Shoppers
14229.0,1547.2,3,610,515.7333333333333,0,Regular Shoppers
14231.0,925.71,3,409,308.57,0,Regular Shoppers
14232.0,2048.07,5,1941,409.61400000000003,0,Regular Shoppers
14233.0,1462.72,4,680,365.68,0,Regular Shoppers
14234.0,775.46,4,963,193.865,0,Regular Shoppers
14235.0,3144.86,5,1959,628.972,0,Regular Shoppers
14236.0,490.86,2,310,245.43,0,Regular Shoppers
14237.0,161.0,1,38,161.0,0,Regular Shoppers
14238.0,146.85,1,111,146.85,0,Regular Shoppers
14239.0,2380.85,11,993,216.4409090909091,0,Regular Shoppers
14240.0,890.34,2,418,445.17,0,Regular Shoppers
14241.0,213.70000000000002,1,146,213.70000000000002,0,Regular Shoppers
14242.0,280.55,2,123,140.275,0,Regular Shoppers
14243.0,2588.77,10,1221,258.877,0,Regular Shoppers
14245.0,1693.45,2,976,846.725,0,Regular Shoppers
14246.0,1474.06,3,804,491.3533333333333,0,Regular Shoppers
14247.0,136.76999999999998,1,47,136.76999999999998,0,Regular Shoppers
14248.0,302.58,1,102,302.58,0,Regular Shoppers
14250.0,1904.05,3,1200,634.6833333333333,0,Regular Shoppers
14251.0,2879.7000000000003,5,1674,575.94,0,Regular Shoppers
14256.0,969.0600000000001,2,414,484.53000000000003,0,Regular Shoppers
14257.0,3099.7200000000003,5,1682,619.9440000000001,0,Regular Shoppers
14258.0,12669.98,9,7100,1407.7755555555555,3,High Value Frequent
14259.0,120.0,1,68,120.0,0,Regular Shoppers
14261.0,1163.45,2,406,581.725,0,Regular Shoppers
14262.0,2618.23,8,1645,327.27875,0,Regular Shoppers
14264.0,333.97,2,70,166.985,0,Regular Shoppers
14265.0,530.18,2,330,265.09,0,Regular Shoppers
14267.0,1516.24,3,530,505.41333333333336,0,Regular Shoppers
14270.0,492.65000000000003,1,197,492.65000000000003,0,Regular Shoppers
14271.0,112.32,1,88,112.32,0,Regular Shoppers
14272.0,437.96,2,599,218.98,0,Regular Shoppers
14273.0,559.97,4,264,139.9925,0,Regular Shoppers
14276.0,1119.74,3,744,373.24666666666667,0,Regular Shoppers
14277.0,4216.2,3,1984,1405.3999999999999,0,Regular Shoppers
14280.0,134.04,1,52,134.04,0,Regular Shoppers
14282.0,3729.34,15,2668,248.62266666666667,3,High Value Frequent
14284.0,595.25,2,161,297.625,0,Regular Shoppers
14285.0,1910.01,4,541,477.5025,0,Regular Shoppers
14286.0,4628.75,3,4338,1542.9166666666667,0,Regular Shoppers
14287.0,176.63,3,261,58.876666666666665,0,Regular Shoppers
14288.0,426.6,1,188,426.6,0,Regular Shoppers
14289.0,911.26,6,292,151.87666666666667,0,Regular Shoppers
14290.0,2314.65,5,915,462.93,0,Regular Shoppers
14291.0,3883.25,11,2749,353.02272727272725,0,Regular Shoppers
14292.0,4871.93,9,1663,541.3255555555556,0,Regular Shoppers
14293.0,1046.56,4,709,261.64,0,Regular Shoppers
14295.0,166.20000000000002,1,84,166.20000000000002,0,Regular Shoppers
14297.0,1305.33,4,865,326.3325,0,Regular Shoppers
14298.0,51527.3,44,58343,1171.075,3,High Value Frequent
14299.0,3965.62,9,2149,440.6244444444444,0,Regular Shoppers
14300.0,43.2,1,32,43.2,0,Regular Shoppers
14301.0,640.14,1,606,640.14,0,Regular Shoppers
14304.0,383.45,1,139,383.45,0,Regular Shoppers
14305.0,1858.96,3,1089,619.6533333333333,0,Regular Shoppers
14306.0,2093.32,2,1075,1046.66,0,Regular Shoppers
14307.0,2995.72,6,2058,499.28666666666663,0,Regular Shoppers
14309.0,2352.53,9,1633,261.39222222222224,0,Regular Shoppers
14311.0,310.26,1,146,310.26,0,Regular Shoppers
14312.0,1611.59,6,1012,268.5983333333333,0,Regular Shoppers
14314.0,120.0,1,296,120.0,0,Regular Shoppers
14315.0,2481.13,6,1021,413.5216666666667,0,Regular Shoppers
14317.0,508.58000000000004,1,255,508.58000000000004,0,Regular Shoppers
14320.0,477.79,2,325,238.895,0,Regular Shoppers
14321.0,1530.75,5,2406,306.15,0,Regular Shoppers
14323.0,605.0600000000001,2,350,302.53000000000003,0,Regular Shoppers
14326.0,183.85,1,103,183.85,0,Regular Shoppers
14327.0,311.65,1,139,311.65,0,Regular Shoppers
14329.0,5014.84,7,3095,716.4057142857143,0,Regular Shoppers
14331.0,462.65999999999997,2,252,231.32999999999998,0,Regular Shoppers
14332.0,866.31,3,481,288.77,0,Regular Shoppers
14333.0,415.2,1,58,415.2,0,Regular Shoppers
14334.0,2552.21,8,1731,319.02625,0,Regular Shoppers
14335.0,468.26,2,379,234.13,0,Regular Shoppers
14336.0,1614.91,4,1759,403.7275,0,Regular Shoppers
14338.0,588.22,2,335,294.11,0,Regular Shoppers
14339.0,309.52,1,168,309.52,0,Regular Shoppers
14340.0,134.7,1,58,134.7,0,Regular Shoppers
14341.0,2182.28,8,1403,272.785,0,Regular Shoppers
14342.0,668.5600000000001,4,347,167.14000000000001,0,Regular Shoppers
14344.0,889.9300000000001,8,477,111.24125000000001,0,Regular Shoppers
14345.0,108.97999999999999,1,50,108.97999999999999,0,Regular Shoppers
14346.0,1021.58,2,605,510.79,0,Regular Shoppers
14348.0,409.57,1,183,409.57,0,Regular Shoppers
14349.0,133.5,1,86,133.5,0,Regular Shoppers
14350.0,282.93,1,183,282.93,0,Regular Shoppers
14351.0,51.0,1,12,51.0,0,Regular Shoppers
14352.0,1078.96,4,538,269.74,0,Regular Shoppers
14353.0,90.6,1,64,90.6,0,Regular Shoppers
14354.0,163.62,2,210,81.81,0,Regular Shoppers
14355.0,174.4,1,92,174.4,0,Regular Shoppers
14356.0,701.23,2,277,350.615,0,Regular Shoppers
14357.0,225.77,1,148,225.77,0,Regular Shoppers
14359.0,912.18,3,371,304.06,0,Regular Shoppers
14360.0,2128.23,4,1151,532.0575,0,Regular Shoppers
14362.0,161.2,1,100,161.2,0,Regular Shoppers
14364.0,3717.35,8,1967,464.66875,0,Regular Shoppers
14367.0,9261.52,16,4438,578.845,3,High Value Frequent
14368.0,155.0,1,36,155.0,0,Regular Shoppers
14371.0,100.5,1,34,100.5,0,Regular Shoppers
14373.0,76.55,1,17,76.55,0,Regular Shoppers
14375.0,257.68,1,194,257.68,0,Regular Shoppers
14377.0,617.05,2,219,308.525,0,Regular Shoppers
14379.0,348.1,2,292,174.05,0,Regular Shoppers
14381.0,202.68,1,146,202.68,0,Regular Shoppers
14382.0,626.0699999999999,1,1237,626.0699999999999,0,Regular Shoppers
14383.0,1247.69,3,817,415.8966666666667,0,Regular Shoppers
14385.0,202.11,3,159,67.37,0,Regular Shoppers
14386.0,142.4,1,54,142.4,0,Regular Shoppers
14387.0,1770.56,3,819,590.1866666666666,0,Regular Shoppers
